tailid;url;language
37442;http://www.parkeringsklagenemnda.no/;nb
37502;http://www.spesialenheten.no/;nb
37502;http://www.spesialenheten.no/Mainpage/tabid/5240/language/en-GB/Default.aspx;en
37523;http://www.gassnova.no;nb
37523;http://www.gassnova.no/?language=UK;en
37742;http://www.bufetat.no/engelsk/;en
37742;http://www.bufetat.no/familievernkontor/ostfold-sor/;nb
37744;http://www.utdanningsdirektoratet.no/;nb
37744;http://www.utdanningsdirektoratet.no/templates/udir/TM_Artikkel.aspx?id=346;en
37745;http://www.utdanningsdirektoratet.no/;nb
37745;http://www.utdanningsdirektoratet.no/templates/udir/TM_Artikkel.aspx?id=346;en
37851;http://nav.no/page?id=805312736;en
37851;http://www.nav.no/Lokalt/Aust-Agder;nb
37853;http://www.nav.no/Lokalt/Oppland;nb
37853;http://www.nav.no/page?id=805312736;en
37854;http://www.nav.no/Lokalt/%C3%98stfold;nb
37854;http://www.nav.no/page?id=805312736;en
37863;http://www.arbeidstilsynet.no/;nb
37863;http://www.arbeidstilsynet.no/om/engelsk.html;en
37865;http://www.arbeidstilsynet.no/;nb
37865;http://www.arbeidstilsynet.no/om/engelsk.html;en
37882;http://www.mattilsynet.no/;nb
37882;http://www.mattilsynet.no/portal/page?_pageid=54,40103&_dad=portal&_schema=PORTAL&language=english;en
37924;http://www.bufetat.no/engelsk/;en
37924;http://www.bufetat.no/familievernkontor/stord/;nb
37942;http://www.bufetat.no/engelsk/;en
37942;http://www.bufetat.no/familievernkontor/lillehammer/;nb
37962;http://nav.no/page?id=1073743655;en
37962;http://www.nav.no/Lokalt/Hordaland;nb
38004;http://www.krisesenter.com/sekretariatet/kontaktliste.html;nb
38006;http://www.krisesenter.no/krisesenter.php?geo=hordaland;nb
38009;http://www.statped.no/Kompetansesentre/Briskeby-/;nb
38009;http://www.statped.no/Spraksider/In-English/;en
38023;http://saf.uis.no/frontpage/;en
38023;http://www.uis.no/saf;nb
38042;http://www.kystverket.no/?aid=9031368;nb
38042;http://www.kystverket.no/?did=9103236;en
38068;http://www.kriminalomsorgen.no/;nb
38068;http://www.kriminalomsorgen.no/information-in-english.265199.no.html;en
38104;http://www.nynorsksenteret.no/;nb
38104;http://www.nynorsksenteret.no/index.php?ID=13352;en
38122;http://www.kriminalomsorgen.no/index.php?id=327698;nb
38122;http://www.kriminalomsorgen.no/index.php?id=432819;en
38145;http://www.nav.no/Lokalt/Oslo;nb
38145;http://www.nav.no/page?id=1073743655;en
38202;https://www.nssr.no/sbr/;nb
38282;https://www.politi.no/pdmt/kontakt_pdmt/;nb
38283;https://www.politi.no/grensekommissariatet/om_grensekommisariatet/;nb
38283;https://www.politi.no/international/;en
38322;http://www.rosa-help.no/;nb
38342;http://www.artsdatabanken.no/;nb
38342;http://www.biodiversity.no/frontpage.aspx?m=23;en
38362;http://www.norway-sudan.org/;en
38362;http://www.norway-sudan.org/Norsk/;nb
38422;http://www.riksadvokaten.no;nb
38422;http://www.riksadvokaten.no/ra/ra.php?infoid=12;en
38442;http://www.ntnu.no/barneforskning;nb
38442;http://www.svt.ntnu.no/noseb/english/;en
38443;http://www.ntnu.edu/ivr;en
38443;http://www.ntnu.no/ivr;nb
38522;http://innovasjonnorge.no/Contact-us/;en
38522;http://innovasjonnorge.no/Kontorer-i-Norge/Finnmark-Alta/;nb
38542;http://www.kriminalomsorgen.no/information-in-english.265199.no.html;en
38542;http://www.kriminalomsorgen.no/kriminalomsorgens-sentrale-forvaltning-ksf.242492.no.html;nb
38562;http://www.imdi.no;nb
38562;http://www.imdi.no/en/Sprak/English/;en
38602;http://www.diskrimineringsnemnda.no/;nb
38602;http://www.diskrimineringsnemnda.no/wips/1416077327/;en
38643;http://www.arbeidstilsynet.no/;nb
38643;http://www.arbeidstilsynet.no/om/engelsk.html;en
38682;http://www.forliksraadet.no/index.php;nb
38683;http://www.forliksraadet.no/index.php;nb
38702;http://www.forliksraadet.no/index.php;nb
38722;http://www.arbeidstilsynet.no/fakta.html?tid=78505;nb
38742;http://www.folkehogskole.no/;nb
38742;http://www.folkehogskole.no/index.php?page_id=44;en
38762;http://www.fosterhjem.no/Din_lokale_fosterhjemstjeneste/Region_Midt-Norge/Alesund/;nb
38782;http://nav.no/page?id=805312736;en
38782;http://www.nav.no/Lokalt/M%C3%B8re+og+Romsdal;nb
38882;http://www.akkreditert.no/;nb
38882;http://www.akkreditert.no/en/;en
38902;http://www.fremmedspraksenteret.no;nb
38902;http://www.fremmedspraksenteret.no/index.php?ID=10352;en
38903;http://www.matematikksenteret.no;nb
38903;http://www.matematikksenteret.no/english;en
38922;https://www.politi.no/namsfogden_i_oslo/kontakt_namsfogden_i_oslo/;nb
38942;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_sor_trondelag/KontaktInfo_459.xhtml;nb
38943;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_rogaland/KontaktInfo_311.xhtml;nb
38944;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_hordaland/KontaktInfo_110.xhtml;nb
38962;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_ostfold/KontaktInfo_199.xhtml;nb
38963;https://www.politi.no/romerike/kontakt_romerike/KontaktInfo_423.xml;nb
38964;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_asker_og_barum/KontaktInfo_568.xhtml;nb
38965;https://www.politi.no/vestfold/kontakt_vestfold/KontaktInfo_11.xhtml;nb
38966;https://www.politi.no/agder/kontakt_agder/KontaktInfo_109.xhtml;nb
38967;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_rogaland/KontaktInfo_310.xhtml;nb
38982;http://www.kystverket.no;nb
38982;http://www.kystverket.no/?did=9103236;en
39002;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_troms/KontaktInfo_232.xhtml;nb
39022;http://www.forliksraadet.no/index.php;nb
39042;http://kriminalitetsofre.no;nb
39042;http://kriminalitetsofre.no/files/info_english.pdf;en
39062;http://www.kunstkultursenteret.no/;nb
39102;http://www.dok.no/;nb
39122;http://www.statkart.no/nor/Tinglysing/Burettslagsandelar/;nb
39142;http://www.nav.no/Lokalt/Finnmark;nb
39142;http://www.nav.no/page?id=805312736;en
39162;http://www.nav.no/English;en
39162;http://www.nav.no/Lokalt/Telemark;nb
39182;http://www.aal.kommune.no/Tjenester/Information-in-English/;en
39182;http://www.aal.kommune.no/Toppmeny/Servicetorg/;nb
39183;http://www.fefo.no/;nb
39222;http://www.cambodianembassy.org.uk/;en
39222;http://www.cambodianembassy.org.uk/;nb
39223;http://www.botschaft-madagaskar.de/;en
39223;http://www.botschaft-madagaskar.de/;nb
39362;http://www.dinkom.no/;nb
39362;http://www.dinkom.no/en/;en
39383;http://www.klepp.kommune.no/;nb
39383;http://www.klepp.kommune.no/artikler/english;en
39403;http://www.sykkylven.kommune.no/Modules/servicecategory.aspx?ObjectType=Category&Category.ID=596;nb
39404;http://www.sor-fron.kommune.no/artikkel.aspx?AId=38&MId1=0&;nb
39422;http://www.tysver.kommune.no/servicetorget/category206.html;nb
39442;http://www.alesund.kommune.no/index.php/servicetorget/servicetorget.php;nb
39462;http://www.hamar.kommune.no/category.php?categoryID=788;nb
39482;http://www.nav.no/Lokalt/Oppland;nb
39482;http://www.nav.no/page?id=1073743655;en
39502;http://www.losu.no/;nb
39542;http://www.mattilsynet.no/;nb
39542;http://www.mattilsynet.no/portal/page?_pageid=54,40103&_dad=portal&_schema=PORTAL&language=english;en
39543;http://www.mattilsynet.no/;nb
39543;http://www.mattilsynet.no/portal/page?_pageid=54,40103&_dad=portal&_schema=PORTAL&language=english;en
39562;http://www.vegvesen.no/Om+Statens+vegvesen/Kontakt/Kontakt+oss/Trafikkstasjoner;nb
39562;http://www.vegvesen.no/en/The+NPRA/Contact+us/Contact+information/56794.cms;en
39642;http://www.incest80057000.no/;nb
39662;http://www.vegvesen.no/Om+Statens+vegvesen/Kontakt/Kontakt+oss/Trafikkstasjoner;nb
39662;http://www.vegvesen.no/en/The+NPRA/Contact+us/Contact+information/56794.cms;en
39682;http://www.kriminalomsorgen.no/index.php?id=432819;en
39682;http://www.kriminalomsorgen.no/nd-senteret-i-bergen.78617.no.html;nb
39683;http://www.kriminalomsorgen.no/index.php?id=432819;en
39683;http://www.kriminalomsorgen.no/nd-senteret-i-oslo.78618.no.html;nb
39702;http://www.nav.no/Lokalt/S%C3%B8r-Tr%C3%B8ndelag;nb
39702;http://www.nav.no/page?id=805312736;en
39784;http://www.nav.no/Internasjonalt/Kontakt/NAV+E%C3%98S+Dagpenger++NAV+EEA+Unemployment+Benefit+Administration.805320964.cms;nb
39842;http://www.friprog.no/;nb
39842;http://www.friprog.no/english/;en
39862;http://www.helfo.no;nb
39862;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39863;http://www.helfo.no;nb
39863;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39864;http://www.helfo.no;nb
39864;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39865;http://www.helfo.no;nb
39865;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39866;http://www.helfo.no;nb
39866;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39867;http://www.helfo.no;nb
39867;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39868;http://www.helfo.no;nb
39868;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
39869;http://helfo.no/omhelfo/Sider/about-helfo.aspx;en
39869;http://www.helfo.no;nb
39882;http://www.deichmanske-bibliotek.oslo.kommune.no/category.php?categoryID=27721;nb
39882;http://www.deichmanske-bibliotek.oslo.kommune.no/english/;en
39902;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/smestad/;nb
39902;http://www.deichmanske-bibliotek.oslo.kommune.no/english/;en
39922;http://www.skatteetaten.no/no/Adresser-og-apningstider/Kontortyper/Servicesenter-for-utenlandske-arbeidstakere---Service-Centre-for-Foreign-Workers/?ko=Servicesenter+for+utenlandske+arbeidstakere+-+Service+Centre+for+Foreign+Workers&kid=60168&sourceid=60212&zoom=15000;nb
39922;http://www.sua.no/en/sua/;en
39968;http://www.bufetat.no/engelsk/;en
39968;http://www.bufetat.no/familievernkontor/nedre-romerike/;nb
39982;http://www.fiskeridir.no/english;en
39982;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-finnmark2;nb
40002;http://www.fiskeridir.no/english;en
40002;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-finnmark2;nb
40004;http://www.fiskeridir.no/english;en
40004;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-finnmark2;nb
40005;http://www.fiskeridir.no/english;en
40005;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-finnmark2;nb
40006;http://www.fiskeridir.no/english;en
40006;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-troms2;nb
40007;http://www.fiskeridir.no/english;en
40007;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-troms2;nb
40022;http://www.fiskeridir.no/english;en
40022;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-nordland2;nb
40023;http://www.fiskeridir.no/english;en
40023;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-nordland2;nb
40024;http://www.fiskeridir.no/english;en
40024;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-nordland2;nb
40025;http://www.fiskeridir.no/english;en
40025;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-nordland2;nb
40026;http://www.fiskeridir.no/english;en
40026;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-nordland2;nb
40027;http://www.fiskeridir.no/english;en
40027;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-troendelag2;nb
40028;http://www.fiskeridir.no/english;en
40028;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-troendelag2;nb
40029;http://www.fiskeridir.no/english;en
40029;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-moere-og-romsdal2;nb
40030;http://www.fiskeridir.no/english;en
40030;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-moere-og-romsdal2;nb
40031;http://www.fiskeridir.no/fiskeridir/om_oss/telefon_og_e_post/region_m_re_og_romsdal;nb
40034;http://www.fiskeridir.no/english;en
40034;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-soer2;nb
40035;http://www.fiskeridir.no/english;en
40035;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-soer2;nb
40036;http://www.fiskeridir.no/english;en
40036;http://www.fiskeridir.no/om-oss/telefon-og-e-post/region-soer2;nb
40042;http://www.imdi.no;nb
40042;http://www.imdi.no/en/Sprak/English/;en
40043;http://www.imdi.no;nb
40043;http://www.imdi.no/en/Sprak/English/;en
40044;http://www.imdi.no;nb
40044;http://www.imdi.no/en/Sprak/English/;en
40045;http://www.imdi.no;nb
40045;http://www.imdi.no/en/Sprak/English/;en
40046;http://www.imdi.no;nb
40046;http://www.imdi.no/en/Sprak/English/;en
40062;http://www.imdi.no/en/Sprak/English/;en
40062;http://www.imdi.no/no;nb
40102;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40102;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40103;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40103;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40104;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40104;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40105;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40105;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40106;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40106;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40108;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40108;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40109;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40109;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40110;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40110;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40111;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40111;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40112;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40112;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40113;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40113;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40122;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40122;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40123;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40123;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40124;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40124;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40125;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40125;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40126;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40126;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40127;http://www.toll.no/Default.aspx?epslanguage=NO;nb
40127;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40128;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40128;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40129;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40129;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40142;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40142;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40143;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40143;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40144;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40144;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40145;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40145;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40146;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40146;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40147;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40147;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40148;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40148;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40149;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40149;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40150;http://www.toll.no/default.aspx?id=3&epslanguage=EN;en
40150;http://www.toll.no/default.aspx?id=3&epslanguage=NO;nb
40182;http://www.skatteetaten.no/no/Adresser-og-apningstider/Nord-Norge/;nb
40182;http://www.skatteetaten.no/no/taxnorway/;en
40183;http://www.skatteetaten.no/no/Adresser-og-apningstider/Midt-Norge/;nb
40183;http://www.skatteetaten.no/no/taxnorway/;en
40184;http://www.skatteetaten.no/no/Adresser-og-apningstider/Vestland/;nb
40184;http://www.skatteetaten.no/no/taxnorway/;en
40185;http://www.skatteetaten.no/no/Adresser-og-apningstider/Sor-Ostlandet/;nb
40185;http://www.skatteetaten.no/no/taxnorway/;en
40186;http://www.skatteetaten.no/no/Adresser-og-apningstider/Ostlandet/;nb
40186;http://www.skatteetaten.no/no/taxnorway/;en
40203;http://www.skatteetaten.no/en/International-pages/;en
40203;http://www.skatteetaten.no/no/;nb
40209;http://www.skatteetaten.no/en/International-pages/;en
40209;http://www.skatteetaten.no/no/;nb
40222;http://www.difi.no/;nb
40222;http://www.difi.no/artikkel/2009/11/about-difi;en
40224;http://www.skatteetaten.no/en/International-pages/;en
40224;http://www.skatteetaten.no/no/;nb
40244;http://www.skatteetaten.no/en/International-pages/;en
40244;http://www.skatteetaten.no/no/;nb
40302;http://www.skatteetaten.no/en/International-pages/;en
40302;http://www.skatteetaten.no/no/;nb
40327;http://www.skatteetaten.no/en/International-pages/;en
40327;http://www.skatteetaten.no/no/;nb
40330;http://www.skatteetaten.no/en/International-pages/;en
40330;http://www.skatteetaten.no/no/;nb
40331;http://www.skatteetaten.no/en/International-pages/;en
40331;http://www.skatteetaten.no/no/;nb
40344;http://www.skatteetaten.no/en/International-pages/;en
40344;http://www.skatteetaten.no/no/;nb
40345;http://www.skatteetaten.no/en/International-pages/;en
40345;http://www.skatteetaten.no/no/;nb
40346;"Skatt nord Båtsfjord";en
40346;http://www.skatteetaten.no/no/;nb
40348;http://www.skatteetaten.no/en/International-pages/;en
40348;http://www.skatteetaten.no/no/;nb
40350;http://www.skatteetaten.no/en/International-pages/;en
40350;http://www.skatteetaten.no/no/;nb
40353;http://www.skatteetaten.no/en/International-pages/;en
40353;http://www.skatteetaten.no/no/;nb
40354;http://www.skatteetaten.no/en/International-pages/;en
40354;http://www.skatteetaten.no/no/;nb
40373;http://www.skatteetaten.no/en/International-pages/;en
40373;http://www.skatteetaten.no/no/;nb
40377;http://www.skatteetaten.no/en/International-pages/;en
40377;http://www.skatteetaten.no/no/;nb
40387;http://www.skatteetaten.no/en/International-pages/;en
40387;http://www.skatteetaten.no/no/;nb
40392;http://www.skatteetaten.no/en/International-pages/;en
40392;http://www.skatteetaten.no/no/;nb
40403;http://www.skatteetaten.no/en/International-pages/;en
40403;http://www.skatteetaten.no/no/;nb
40422;http://www.husbanken.no/;nb
40422;http://www.husbanken.no/Toppmeny/English.aspx;en
40444;http://www.skatteetaten.no/en/International-pages/;en
40444;http://www.skatteetaten.no/no/;nb
40445;http://www.skatteetaten.no/en/International-pages/;en
40445;http://www.skatteetaten.no/no/;nb
40468;http://www.skatteetaten.no/en/International-pages/;en
40468;http://www.skatteetaten.no/no/;nb
40482;http://www.reindrift.no/?id=783&subid=0;nb
40483;http://www.reindrift.no/?id=784&subid=0;nb
40484;http://www.reindrift.no/?id=785&subid=0;nb
40485;http://www.reindrift.no/?id=787&subid=0;nb
40486;http://www.reindrift.no/?id=788&subid=0;nb
40487;http://www.reindrift.no/?id=789&subid=0;nb
40502;http://www.justervesenet.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=49&AdmUnitID=49;nb
40502;http://www.justervesenet.no/Modules/english.aspx?ObjectType=Article&ElementID=792&category.ID=897;en
40522;http://www.justervesenet.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=98&AdmUnitID=98;nb
40522;http://www.justervesenet.no/Modules/english.aspx?ObjectType=Article&ElementID=792&category.ID=897;en
40523;http://www.justervesenet.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=100&AdmUnitID=100;nb
40523;http://www.justervesenet.no/Modules/english.aspx?ObjectType=Article&ElementID=792&category.ID=897;en
40526;http://www.justervesenet.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=99&AdmUnitID=99;nb
40526;http://www.justervesenet.no/Modules/english.aspx?ObjectType=Article&ElementID=792&category.ID=897;en
40527;http://www.justervesenet.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=101&AdmUnitID=101;nb
40527;http://www.justervesenet.no/Modules/english.aspx?ObjectType=Article&ElementID=792&category.ID=897;en
40542;http://www.skatteetaten.no/en/International-pages/;en
40542;http://www.skatteetaten.no/no/;nb
40543;http://www.skatteetaten.no/no/Adresser-og-apningstider/Kontortyper/Skattekontoret/?sourceid=73991;nb
40562;http://www.statsbygg.no;nb
40562;http://www.statsbygg.no/System/Topp-menyvalg/English/;en
40563;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40563;http://www.dfo.no/;nb
40564;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40564;http://www.dfo.no/;nb
40565;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40565;http://www.dfo.no/;nb
40566;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40566;http://www.dfo.no/;nb
40567;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40567;http://www.dfo.no/;nb
40582;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40582;http://www.dfo.no/;nb
40583;http://dfo.no/no/Om-DFO/Om-DFO/Norwegian-Government-Agency-for-Financial-Management/;en
40583;http://www.dfo.no/;nb
40622;http://www.nifab.no/;nb
40622;http://www.nifab.no/om_nifab/information_in_english;en
40642;http://www.arbeidstilsynet.no/;nb
40642;http://www.arbeidstilsynet.no/om/engelsk.html;en
40643;http://www.arbeidstilsynet.no/;nb
40643;http://www.arbeidstilsynet.no/om/engelsk.html;en
40644;http://www.arbeidstilsynet.no/;nb
40644;http://www.arbeidstilsynet.no/om/engelsk.html;en
40662;http://www.arbeidstilsynet.no/;nb
40662;http://www.arbeidstilsynet.no/om/engelsk.html;en
40663;http://www.arbeidstilsynet.no/;nb
40663;http://www.arbeidstilsynet.no/om/engelsk.html;en
40682;http://www.helfo.no/omhelfo/Sider/about-helfo.aspx;en
40682;http://www.helfo.no/omhelfo/arbeidsomrader/Sider/pasientformidling.aspx;nb
40702;http://www.nav.no/English;en
40702;http://www.nav.no/page?id=948;nb
40703;http://www.nav.no/English;en
40703;http://www.nav.no/page?id=948;nb
40704;http://www.nav.no/English;en
40704;http://www.nav.no/page?id=948;nb
40705;http://www.nav.no/English;en
40705;http://www.nav.no/page?id=948;nb
40706;http://www.nav.no/English;en
40706;http://www.nav.no/page?id=948;nb
40722;http://www.lanekassen.no/;nb
40722;http://www.lanekassen.no/Toppmeny/Languages/English/;en
40742;http://www.regjeringen.no/en/dep/bld/BLD-arbeider-for-at/Offices-and-agencies-associated-with-the-Ministry-of-Children-and-Equality/County-social-welfare-boards.html?id=418110;en
40742;http://www.regjeringen.no/nb/dep/bld/dep/Tilknyttede-virksomheter/Fylkesnemndene-for-sosiale-saker.html?id=418110;nb
40762;https://www.politi.no/international/;en
40762;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_ostfinnmark/KontaktInfo_404.xhtml;nb
40782;https://www.politi.no/international/;en
40782;https://www.politi.no/nord_trondelag/;nb
40822;http://www.norway-eritrea.org/;nb
40882;http://www.norway-lebanon.org/;en
40882;http://www.norway-lebanon.org/Norsk/;nb
40883;http://www.norway.sk/;en
40883;http://www.norway.sk/Norsk/;nb
40902;http://met.no/;nb
40902;http://met.no/English/;en
40922;http://www.norvegia.kz/Norsk/;nb
40942;http://www.domstol.no/DAtemplates/Article____3056.aspx;nb
40942;http://www.domstol.no/default____2916.aspx?epslanguage=EN;en
40944;http://www.domstol.no/DAtemplates/Section____3880.aspx;nb
40945;http://www.domstol.no/DAtemplates/Article____3899.aspx;nb
40948;http://www.domstol.no/DAtemplates/Article____3058.aspx;nb
41002;http://www.avinor.no/lufthavn/bergen/servicetilbud/Toll+og+politi;nb
41002;https://www.politi.no/international/;en
41022;https://www.politi.no/nordmore_og_romsdal/kontakt_nordmore_og_romsdal/KontaktInfo_545.xhtml;nb
41062;http://www.hovedredningssentralen.no/;nb
41062;http://www.hovedredningssentralen.no/english/index.asp;en
41163;http://www.nav.no/805321319.cms;nb
41163;http://www.nav.no/In+English;en
41182;http://www.nav.no/Lokalt/Sogn+og+Fjordane;nb
41182;http://www.nav.no/page?id=805312736;en
41184;http://www.nav.no/Lokalt/Rogaland;nb
41184;http://www.nav.no/page?id=805312736;en
41185;http://www.nav.no/Lokalt/Rogaland;nb
41185;http://www.nav.no/page?id=805312736;en
41186;http://www.nav.no/Lokalt/Rogaland;nb
41186;http://www.nav.no/page?id=805312736;en
41187;http://www.nav.no/Lokalt/Rogaland;nb
41187;http://www.nav.no/page?id=805312736;en
41202;http://www.helse-nord.no/category11859.html;en
41202;http://www.unn.no;nb
41222;http://www.nav.no/Lokalt/Rogaland;nb
41222;http://www.nav.no/page?id=805312736;en
41223;http://www.nav.no/Lokalt/Rogaland;nb
41223;http://www.nav.no/page?id=805312736;en
41225;http://www.nav.no/Lokalt/Rogaland;nb
41225;http://www.nav.no/page?id=805312736;en
41227;http://www.nav.no/Lokalt/Rogaland;nb
41227;http://www.nav.no/page?id=805312736;en
41228;http://www.nav.no/805373221.cms;nb
41228;http://www.nav.no/page?id=805312736;en
41242;http://www.sthf.no/;nb
41243;http://www.sykehuset-buskerud.no;nb
41243;http://www.sykehuset-buskerud.no/modules/module_123/proxy.asp?iDisplayType=2&iCategoryId=687&iInfoId=6304&mids=a1018a1055a;en
41262;http://www.nav.no/Lokalt/Oslo;nb
41262;http://www.nav.no/page?id=805312736;en
41273;http://www.nav.no/Lokalt/Oslo;nb
41273;http://www.nav.no/page?id=805312736;en
41283;http://www.nav.no/English;en
41283;http://www.nav.no/Lokalt/Akershus;nb
41322;http://www.sjofartsdir.no/en/;en
41322;http://www.sjofartsdir.no/no/Til_forsiden/;nb
41323;http://www.sjofartsdir.no/en/;en
41323;http://www.sjofartsdir.no/no/Om-Sjofartsdirektoratet/Distrikter_og_stasjoner/Distrikt_12/;nb
41324;http://www.sjofartsdir.no/en;en
41324;http://www.sjofartsdir.no/no/Om-Sjofartsdirektoratet/Distrikter_og_stasjoner/Distrikt_12/;nb
41325;http://www.sjofartsdir.no/en/;en
41325;http://www.sjofartsdir.no/no/Om-Sjofartsdirektoratet/Distrikter_og_stasjoner/Distrikt_12/;nb
41326;http://www.sjofartsdir.no/en;en
41326;http://www.sjofartsdir.no/no/Om-Sjofartsdirektoratet/Distrikter_og_stasjoner/Distrikt_12/;nb
41327;http://www.sjofartsdir.no/en/;en
